RetailCategoryName,ProductName,TransactionDate,Store Name,Scoring Type,Scoring Value,Sum of #SalesAmount,Sum of #SalesQuantity
Men's Shirts,Mens Cotton Tanktop,2015-01-27 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-01-31 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-01-31 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-02-10 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-02-13 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-02-18 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-02-18 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-02-21 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-02-21 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-02-22 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-02-26 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-02-27 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-03-07 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-15 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-17 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-18 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-03-19 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-21 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-22 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-03-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-03-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-03-29 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-04-01 12:00:00,Cambridge,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-04-02 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-04-07 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-04-07 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-04-08 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-04-11 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-04-11 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-04-13 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-04-14 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-04-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-04-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-04-25 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-04-25 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-04-26 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-04-29 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-05-02 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-05-02 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-05-08 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-05-09 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-05-14 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-05-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-05-17 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-05-17 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-06-02 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-06-02 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-06-02 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-06-08 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-06-12 12:00:00,New York,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-06-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-06-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-06-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-06-21 12:00:00,Cambridge,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-06-23 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-06-25 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-06-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-06-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-06-27 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-07-09 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-07-11 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-07-15 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-07-17 12:00:00,Cambridge,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-07-27 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-07-27 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-07-27 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-07-30 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-07-30 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-08-03 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-08-06 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-08-07 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-08-09 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-08-11 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-08-23 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-08-26 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-08-26 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-08-27 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-08-31 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-08-31 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-09-05 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-09-10 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-09-11 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-09-13 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-09-13 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-09-15 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-09-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-09-18 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-09-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-09-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-09-30 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-09-30 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-09-30 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-10-06 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-07 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-10-09 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-10-09 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-10 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-10-12 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-12 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-14 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-10-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-10-17 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-10-18 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-10-18 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-10-27 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-10-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-30 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-10-30 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-11-07 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-11 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-13 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-11-13 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-14 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-11-17 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-17 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-17 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-22 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-24 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-25 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-11-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-11-27 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-11-27 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-11-28 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-12-03 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-12-07 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-07 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-07 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-08 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-12-09 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-12-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-12-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-12-19 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2015-12-22 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-23 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2015-12-27 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-27 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-27 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-12-27 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2015-12-28 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-12-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2015-12-30 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-01-02 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-07 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-01-08 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-01-08 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-08 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-14 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-15 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-01-17 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-17 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-01-18 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-01-25 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-26 12:00:00,Bellevue,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-01-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-01-31 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-02-09 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-02-11 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-02-11 12:00:00,Chicago,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-02-12 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-19 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-02-23 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-24 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-02-25 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-28 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-02-28 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-01 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-02 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-03 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-03-11 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-03-12 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-03-14 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-15 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-03-18 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-03-22 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-23 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-03-24 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-03-25 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-03-29 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-03-29 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-02 12:00:00,Columbia,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-04-04 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-04-08 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-08 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-11 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-13 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-04-13 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-14 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-04-22 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-04-23 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-04-26 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-04-26 12:00:00,Miami,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-04-27 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-05-01 12:00:00,New York,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-05-16 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-05-18 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-05-21 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-05-23 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-05-29 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-05-30 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-05-31 12:00:00,Costa Mesa,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-06-02 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-06-03 12:00:00,Oak Brook,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-06-06 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-06-09 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-06-13 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-06-14 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-06-17 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-06-21 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-06-21 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-06-22 12:00:00,San Diego,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-06-23 12:00:00,Los Angeles,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-06-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-06-29 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-07-02 12:00:00,Atlantic City,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-07-09 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-07-13 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-07-17 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-07-28 12:00:00,Philadelphia,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-07-29 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-08-01 12:00:00,New York,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-01 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-08-05 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-05 12:00:00,Austin,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-08-07 12:00:00,Lone Tree,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-12 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Men's Hats,Mens Adjustable Cap,2016-08-13 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-08-17 12:00:00,Tysons Corner,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-17 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
Children's Shirts,Girls Athletic Tank Top,2016-08-23 12:00:00,Scottsdale,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-24 12:00:00,Cincinnati,#OrdersScore,BAD,49.98,2
Men's Shirts,Mens Cotton Tanktop,2016-08-25 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-25 12:00:00,Houston,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-25 12:00:00,Santa Clara,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-28 12:00:00,Seattle,#OrdersScore,BAD,49.98,2
Women's Shirts,Womens Cotton Tanktop,2016-08-29 12:00:00,Atlanta,#OrdersScore,BAD,49.98,2
